id,county,state,total_pop,white,prop_white,black,prop_black,asian,prop_asian,am_in_alask,prop_am_in_alask,hawaii_pi,prop_hawaii_pi,other,prop_other
0500000US18109,Morgan,Indiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0500000US18127,Porter,Indiana,170389,154491,90.66958547793578,7268,4.265533573176672,2494,1.4637095117642571,357,0.2095205676422774,99,0.05810234228735423,1765,1.0358649912846487
0500000US18141,St. Joseph,Indiana,271826,209652,77.12727995114523,34920,12.846453245826375,7243,2.6645721895624406,1275,0.4690500540787121,73,0.026855414860977245,7783,2.863228683054601
0500000US18157,Tippecanoe,Indiana,195732,157216,80.32207303864467,11376,5.812028692293544,15892,8.119265117609793,602,0.30756340302045654,37,0.018903398524513112,5503,2.811497353524207
0500000US18163,Vanderburgh,Indiana,181451,152831,84.22714672280671,17588,9.692974962937653,2824,1.5563430347586953,55,0.030311213495654476,1178,0.649211081779654,2398,1.321568908410535
0500000US18167,Vigo,Indiana,107038,92535,86.4506063267251,7669,7.164745230665745,1808,1.689119751863824,175,0.16349333881425288,97,0.09062202208561446,958,0.8950092490517387
0500000US18177,Wayne,Indiana,65884,58138,88.24297249711614,2978,4.520065569789327,1004,1.5238904741667174,1329,2.0171817133143097,0,0,454,0.6890899156092526
0500000US19013,Black Hawk,Iowa,131228,109363,83.33815953912274,12952,9.869844850184412,2636,2.0087176517206693,108,0.08229950925107447,0,0,1138,0.8671929771085438
0500000US19049,Dallas,Iowa,93453,84101,89.99283062073984,2699,2.88808277957904,4686,5.014285255690026,0,0,378,0.40448139706590475,249,0.26644409489261983
0500000US19061,Dubuque,Iowa,97311,89282,91.74913421915304,3823,3.928641160814297,992,1.019411988367194,174,0.17880815118537474,597,0.6134969325153374,894,0.9187039491938218
0500000US19103,Johnson,Iowa,151140,122583,81.10559745930925,10895,7.208548365753606,9073,6.003043535794628,427,0.2825195183273786,82,0.05425433373031627,3125,2.0676194256980285
0500000US19113,Linn,Iowa,226706,197713,87.21118982294249,12869,5.676514957698517,5685,2.507653083729588,952,0.4199271302920964,0,0,2229,0.9832117367868517
0500000US19153,Polk,Iowa,490161,411634,83.97934556196842,38150,7.783156962712252,23959,4.887985784262722,1852,0.37783503787531036,139,0.02835802930057675,5161,1.0529193469084648
0500000US19155,Pottawattamie,Iowa,93206,87339,93.70534085788469,1961,2.1039418063214814,1199,1.2863978713816706,477,0.5117696285646847,0,0,666,0.7145462738450314
0500000US19163,Scott,Iowa,172943,147627,85.36165094857844,13359,7.724510387815639,5315,3.073266914532534,796,0.4602672556853992,0,0,1087,0.6285307876005389
0500000US19169,Story,Iowa,97117,81815,84.2437472327193,3084,3.175551139347385,6628,6.824757766405471,409,0.4211415097253828,0,0,1684,1.7339909593582998
0500000US19193,Woodbury,Iowa,103107,88218,85.55966132270359,3993,3.8726759579853933,2760,2.6768308650237134,2002,1.9416722433976357,0,0,1569,1.5217201547906545
0500000US20015,Butler,Kansas,66911,61543,91.97740281866957,2395,3.579381566558563,1265,1.8905710570758172,298,0.4453677272795205,0,0,98,0.1464632123268222
0500000US20045,Douglas,Kansas,122259,100869,82.50435550757,4299,3.5163055480578116,6936,5.673201972860894,2274,1.8599857679189262,0,0,826,0.6756148831578861
0500000US20091,Johnson,Kansas,602401,510809,84.79550996761293,28957,4.806930931389556,31389,5.210648720702655,1003,0.1665003876155584,407,0.06756296885297335,10454,1.7353888854766175
0500000US20103,Leavenworth,Kansas,81758,68073,83.26157684874875,7093,8.675603610655838,1102,1.3478803297536632,867,1.060446684116539,24,0.029354925511876514,1826,2.2334205826952713
0500000US20161,Riley,Kansas,74232,61679,83.08950317922191,2535,3.41496928548335,3501,4.716294859359845,1466,1.9748895355102922,991,1.335003771958185,608,0.8190537773466968
0500000US20173,Sedgwick,Kansas,516042,401414,77.78707934625476,44165,8.558411912208697,22311,4.323485297708326,4395,0.8516748636738869,122,0.023641486545668763,17645,3.4192953286747976
0500000US20177,Shawnee,Kansas,176875,143014,80.85597173144876,16522,9.341060070671379,2180,1.2325088339222614,1434,0.8107420494699646,0,0,7906,4.46982332155477
0500000US20209,Wyandotte,Kansas,165429,94177,56.92895441548942,36575,22.109182791409005,8747,5.287464712958429,901,0.5446445302818732,100,0.06044889348300479,17626,10.654721965314424
0500000US21015,Boone,Kentucky,133581,121911,91.26372762593482,2618,1.959859560865692,3807,2.849956206346711,0,0,0,0,2255,1.6881143276364154
0500000US21029,Bullitt,Kentucky,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0500000US21037,Campbell,Kentucky,93584,87404,93.39630706103608,2384,2.547444007522653,819,0.8751495982219183,71,0.07586766968712601,162,0.1731065139340058,697,0.7447854334074201
0500000US21047,Christian,Kentucky,70461,49144,69.74638452477257,15715,22.30311803692823,1231,1.747065752685883,351,0.4981479116106783,991,1.4064517960290088,1056,1.4987014092902458
0500000US21059,Daviess,Kentucky,101511,90670,89.32036922106964,2509,2.4716533183595866,4736,4.665504231068554,296,0.2915940144417846,48,0.04728551585542454,1403,1.3821162238575129
0500000US21067,Fayette,Kentucky,323152,237490,73.49173144526415,47878,14.815938010595634,13446,4.160890231222459,708,0.21909194434817053,51,0.015782046838639402,9032,2.794969549933158
0500000US21093,Hardin,Kentucky,110958,87590,78.93977901548334,13506,12.172173254745038,3063,2.760503974476829,4,0.0036049676454153828,356,0.320842120441969,1125,1.0138971502730763
0500000US21111,Jefferson,Kentucky,766757,546872,71.32272675697776,171781,22.403577665414208,22829,2.977344843281509,1302,0.16980607937064807,502,0.06547054673123297,5032,0.6562705003019209
0500000US21117,Kenton,Kentucky,166998,150351,90.0316171451155,6710,4.018012191762776,2219,1.3287584282446496,205,0.12275596114923533,0,0,2182,1.306602474281129
0500000US21145,McCracken,Kentucky,65418,55310,84.54859518786878,5307,8.112446115747959,727,1.11131492861292,724,1.10672903482222,0,0,343,0.5243205234033446
0500000US21151,Madison,Kentucky,92987,84907,91.31061331153816,3616,3.8887156269155905,527,0.5667458892103197,470,0.5054469979674578,1189,1.278673362943207,398,0.4280168195554217
0500000US21185,Oldham,Kentucky,66799,61450,91.99239509573496,3474,5.200676656836181,1133,1.696133175646342,0,0,30,0.04491085195886166,21,0.031437596371203164
0500000US21227,Warren,Kentucky,132896,107619,80.97986395376836,11640,8.758728629906091,5895,4.435799422104503,509,0.38300626053455333,292,0.21972068384300503,2370,1.783349385986034
0500000US22005,Ascension,Louisiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0500000US22015,Bossier,Louisiana,127039,90720,71.41114146049638,29422,23.159817064051197,2756,2.169412542605027,831,0.6541298341454199,0,0,1096,0.8627271940112878
0500000US22017,Caddo,Louisiana,240204,110929,46.18116267839004,119896,49.91423956303808,2944,1.2256248855139797,879,0.36593895189089276,400,0.16652512031439942,797,0.33180130222644083
0500000US22019,Calcasieu,Louisiana,203436,141761,69.68334021510451,51058,25.097819461648875,3176,1.5611789457126566,133,0.0653768261271358,33,0.016221317760868284,2121,1.042588332448534
0500000US22033,East Baton Rouge,Louisiana,440059,202115,45.929068602164705,207515,47.1561767853856,14095,3.2029796004626654,664,0.1508888580849386,0,0,8907,2.0240467755460063
0500000US22045,Iberia,Louisiana,69830,41591,59.56036087641415,22861,32.73807818988973,1745,2.498925963053129,74,0.1059716454246026,0,0,1875,2.6850923671774307
0500000US22051,Jefferson,Louisiana,432493,272355,62.97327355587258,117383,27.141017311262843,19571,4.5251599447852335,2290,0.5294883385395832,46,0.010636010293808224,11414,2.639117858554936
0500000US22055,Lafayette,Louisiana,244390,168574,68.97745406931544,65388,26.755595564466635,4521,1.8499120258603052,908,0.37153729694341014,0,0,1894,0.7749907934039855
0500000US22057,Lafourche,Louisiana,97614,78421,80.33786137234414,13911,14.251029565431189,550,0.5634437683119224,1937,1.9843465076730797,0,0,0,0
0500000US22063,Livingston,Louisiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0500000US22071,Orleans,Louisiana,390144,132595,33.98616920931759,229418,58.80341617454068,11049,2.83203125,1349,0.34576976706036744,29,0.007433152887139107,7684,1.9695291994750657
0500000US22073,Ouachita,Louisiana,153279,87618,57.16242929559823,57876,37.75859706809152,1127,0.7352605379732383,273,0.17810658994382791,0,0,4287,2.796860626700331
0500000US22079,Rapides,Louisiana,129648,82021,63.264377391089724,41183,31.76524126866593,1663,1.2827039368135258,283,0.2182833518449957,0,0,943,0.7273540663951623
0500000US22097,St. Landry,Louisiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0500000US22103,St. Tammany,Louisiana,260419,214124,82.22287928300163,34215,13.138442279557175,3616,1.3885315587572336,2282,0.8762801485298692,0,0,1793,0.6885058309877543
0500000US22105,Tangipahoa,Louisiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0500000US22109,Terrebonne,Louisiana,110461,77626,70.27457654737871,21372,19.348005178298223,1218,1.1026516145970071,5533,5.009007704076552,0,0,1499,1.3570400412815382
0500000US23001,Androscoggin,Maine,108277,98890,91.33056881886273,3755,3.4679571838894687,1039,0.9595759025462471,8,0.007388457382454261,0,0,409,0.3777348836779741
0500000US23003,Aroostook,Maine,67055,63388,94.53135485795244,651,0.9708448288718216,333,0.49660726269480276,1452,2.1653866229214827,0,0,143,0.21325777346953992
0500000US23005,Cumberland,Maine,295003,269684,91.41737541652118,10161,3.4443717521516732,6590,2.233875587705888,1027,0.3481320528943773,30,0.010169388107917548,1126,0.3816910336505052
0500000US23011,Kennebec,Maine,122302,116835,95.52991774459943,1802,1.4734019067554087,574,0.46933001913296596,132,0.10792955143824304,0,0,422,0.34504750535559514
0500000US23019,Penobscot,Maine,152148,142957,93.95917133317559,1313,0.8629755238320583,1708,1.1225911612377422,2101,1.3808922890869415,65,0.04272156058574546,1040,0.6835449693719273
0500000US23031,York,Maine,207641,197350,95.04384972139414,2374,1.1433194792935883,2314,1.1144234520157388,1376,0.6626822255720209,56,0.02696962545932643,839,0.4040627814352657
0500000US24001,Allegany,Maryland,70416,61563,87.42757327880028,5642,8.012383549193364,815,1.1574074074074074,124,0.1760963417405135,15,0.021301976823449215,53,0.07526698477618723
0500000US24003,Anne Arundel,Maryland,579234,417915,72.14959757196573,101926,17.596688039721425,21617,3.7319977763736247,1312,0.22650604073655897,103,0.017782105332214613,10105,1.744545382349793
0500000US24005,Baltimore,Maryland,827370,483230,58.40555011663464,248401,30.022964332765266,50514,6.105370027919794,2305,0.27859361591549126,429,0.051851046085789915,20267,2.449569116598378
0500000US24009,Calvert,Maryland,92525,75277,81.35855174277222,11807,12.76087543907052,1448,1.5649824371791405,208,0.2248041069981086,54,0.05836260470143204,205,0.22156174007025128
0500000US24013,Carroll,Maryland,168447,153803,91.30646434783641,6294,3.7364868474950583,3332,1.9780702535515622,456,0.2707082940034551,0,0,706,0.4191229288737704
0500000US24015,Cecil,Maryland,102855,90092,87.59126926255408,7715,7.5008507121676145,1859,1.8073987652520538,0,0,0,0,369,0.358757474114044
0500000US24017,Charles,Maryland,163257,66778,40.90360597095377,82621,50.60793717880397,5467,3.348707865512658,182,0.11148067157916658,50,0.03062655812614467,2036,1.247113446896611
0500000US24021,Frederick,Maryland,259547,206661,79.62372903558894,27065,10.427783792530834,12349,4.757905119304018,963,0.3710310656644076,77,0.029667073786250657,3076,1.1851418047598314
0500000US24025,Harford,Maryland,255441,199416,78.06734236085828,36306,14.213066813863085,7299,2.857411300456857,165,0.0645941724312072,92,0.036016144628309474,3310,1.2957982469533083
0500000US24027,Howard,Maryland,325690,179563,55.1331020295373,64061,19.66931744910805,60235,18.494580736282966,1609,0.4940280634959624,230,0.070619300561884,3873,1.1891676133746814
0500000US24031,Montgomery,Maryland,1050688,536605,51.07177392337211,200076,19.042379850155328,157335,14.974473868550891,4413,0.420010507400865,252,0.02398428458305415,106894,10.173714746908692
0500000US24033,Prince George's,Maryland,909327,145611,16.01305141054868,561709,61.77194782514981,37198,4.0907176406287284,3262,0.3587268386400052,741,0.08148883734894048,134238,14.762346218687005
0500000US24037,St. Mary's,Maryland,113510,87179,76.80292485243591,17644,15.544004933486036,2390,2.105541361994538,102,0.08985992423575015,0,0,1769,1.5584529997357062
0500000US24043,Washington,Maryland,151049,121625,80.52022853511113,18086,11.973597971519176,3125,2.068865070275209,109,0.07216201365119927,111,0.07348608729617541,2104,1.3929254745148925
0500000US24045,Wicomico,Maryland,103609,67608,65.2530185601637,26744,25.812429422154448,3333,3.2169020065824396,785,0.7576561881689815,56,0.05404935864644963,2332,2.2507697207771526
0500000US24510,Baltimore city,Maryland,593490,179979,30.325532022443515,371243,62.552528265008675,15776,2.658174526950749,2206,0.371699607407033,243,0.04094424505888894,11425,1.9250534971103135
0500000US25001,Barnstable,Massachusetts,212990,194743,91.43293112352693,6639,3.117047748720597,2294,1.0770458706981547,1590,0.746513920841354,0,0,2589,1.2155500258228087
0500000US25003,Berkshire,Massachusetts,124944,111686,89.38884620309899,3863,3.0917851197336406,2121,1.697560507107184,173,0.13846203098988347,0,0,3009,2.4082789089512104
0500000US25005,Bristol,Massachusetts,565217,474159,83.88972730827275,28293,5.0056880808609785,13244,2.3431708529644366,1814,0.320938683726781,89,0.015746164747344825,31747,5.616780811617485
0500000US25009,Essex,Massachusetts,789034,609454,77.24052448943898,35703,4.524900067677692,28130,3.565118866867587,1863,0.2361114983638221,208,0.026361348180179815,92425,11.713690411313074
0500000US25011,Franklin,Massachusetts,70180,64622,92.08036477628954,912,1.2995155314904532,1030,1.4676546024508406,63,0.08976916500427472,0,0,1228,1.749786263892847
0500000US25013,Hampden,Massachusetts,466372,372569,79.88665700342216,41626,8.925492954122461,11951,2.562546636590533,976,0.20927499935673669,267,0.057250435274844975,20863,4.473467532356145
0500000US25015,Hampshire,Massachusetts,160830,139472,86.72013927749798,3331,2.0711310078965366,9022,5.609649940931418,196,0.12186781073182863,332,0.2064291487906485,2127,1.3225144562581608
0500000US25017,Middlesex,Massachusetts,1611699,1213313,75.28161275771717,87408,5.423345177976781,199515,12.379172537800171,4257,0.2641312056407555,958,0.05944037937604975,53018,3.2895720602916545
0500000US25021,Norfolk,Massachusetts,706775,536931,75.96915567188992,51241,7.24997347104807,83177,11.768526051430793,1540,0.21789112518128118,243,0.03438152170068268,11483,1.6247037600367868
0500000US25023,Plymouth,Massachusetts,521202,427519,82.02558700849191,59873,11.48748469883078,8497,1.630270029662204,1168,0.22409737491414075,0,0,12369,2.3731681766378485
0500000US25025,Suffolk,Massachusetts,803907,443334,55.147423769167325,178818,22.243617731901825,71580,8.904015016662376,1814,0.2256479916209213,616,0.07662577885252897,44334,5.514817012415615
0500000US25027,Worcester,Massachusetts,830622,693808,83.52872907291162,42274,5.089438998726256,42327,5.09581975916843,2304,0.2773824916749135,285,0.03431163633999581,23453,2.823546691515515
0500000US26005,Allegan,Michigan,118081,110852,93.87793125058222,1825,1.5455492416222762,372,0.31503798240191055,554,0.46916946841574847,0,0,664,0.5623258610614748
0500000US26017,Bay,Michigan,103126,97404,94.45144774353703,1778,1.7241044935321839,406,0.39369315206640415,204,0.19781626359986812,0,0,553,0.5362372243663092
0500000US26021,Berrien,Michigan,153401,121331,79.0940085136342,22252,14.505772452591573,2557,1.6668730973070578,876,0.5710523399456326,0,0,1338,0.8722237795060006
0500000US26025,Calhoun,Michigan,134159,107815,80.36359841680394,14238,10.612780357635343,3765,2.8063715442124644,812,0.6052519771316125,0,0,1374,1.0241579021906841
0500000US26037,Clinton,Michigan,79595,73461,92.29348577171933,1786,2.243859538915761,1167,1.4661724982725044,114,0.14322507695206987,0,0,994,1.2488221621961177
0500000US26045,Eaton,Michigan,110268,95546,86.64889179090942,8178,7.416476221569268,2591,2.3497297493379765,939,0.8515616497986723,0,0,135,0.12242899118511265
0500000US26049,Genesee,Michigan,405813,301546,74.30663877204525,81575,20.101623161406852,3919,0.9657157360656263,2048,0.5046659421950505,91,0.022424121454955852,1845,0.45464290202630275
0500000US26055,Grand Traverse,Michigan,93088,88601,95.17982983843245,853,0.9163372292884152,538,0.5779477483671365,531,0.5704279821244415,177,0.19014266070814714,0,0
0500000US26065,Ingham,Michigan,292406,218215,74.6274016265056,36629,12.526760736783787,20590,7.041579174161954,2002,0.6846644733692195,0,0,2198,0.7516945616711012
0500000US26073,Isabella,Michigan,69872,61646,88.2270437371193,2098,3.0026333867643693,1275,1.8247652850927412,2292,3.280283947790245,0,0,171,0.24473322647126172
0500000US26075,Jackson,Michigan,158510,138115,87.13330389249889,10910,6.882846508106743,1583,0.9986751624503185,488,0.30786701154501295,0,0,644,0.40628351523563183
0500000US26077,Kalamazoo,Michigan,265066,211916,79.94839021224902,31139,11.747640210362702,6344,2.393366180498442,521,0.19655482030890417,0,0,2396,0.9039258147027532
0500000US26081,Kent,Michigan,656955,520702,79.25991886811121,60661,9.233661361889322,19244,2.929272172371015,1631,0.24826662404578698,48,0.007306436513916478,21116,3.2142231964137578
0500000US26087,Lapeer,Michigan,87607,83183,94.95017521430937,1264,1.4428070816258975,625,0.7134133117216661,165,0.18834111429451983,0,0,830,0.9474128779663726
0500000US26091,Lenawee,Michigan,98451,92654,94.11179165270033,1889,1.918720988105758,361,0.3666798712049649,336,0.34128652832373463,47,0.04773948461671288,367,0.3727742734964602
0500000US26093,Livingston,Michigan,191995,185219,96.47074142555796,888,0.4625120445844944,2191,1.1411755514466522,569,0.2963618844240735,0,0,328,0.17083778223391236
0500000US26099,Macomb,Michigan,873972,697499,79.80793435029955,102177,11.691106808913787,38878,4.448426265372346,3137,0.35893598421917405,675,0.07723359558429789,5450,0.6235897717547015
0500000US26103,Marquette,Michigan,66699,62116,93.12883251622964,1074,1.6102190437637744,433,0.6491851452045757,491,0.7361429706592303,39,0.05847164125399181,153,0.22938874645796786
0500000US26111,Midland,Michigan,83156,77214,92.85439415075281,1125,1.352878926355284,1964,2.361825965654914,413,0.4966568858530954,0,0,823,0.9897060945692433
0500000US26115,Monroe,Michigan,150500,141315,93.89700996677742,3215,2.1362126245847173,595,0.3953488372093023,618,0.41063122923588036,0,0,490,0.32558139534883723
0500000US26121,Muskegon,Michigan,173566,140494,80.94557689870136,23136,13.329799615131996,772,0.44478757360312504,1513,0.8717145062973162,65,0.03744973093808695,1392,0.8020003917818005
0500000US26125,Oakland,Michigan,1257584,942056,74.90998613213908,170588,13.564740009414876,101642,8.08232293031718,3368,0.26781511215155407,172,0.01367701879158768,7179,0.5708564994465579
0500000US26139,Ottawa,Michigan,291830,260091,89.12414762018985,5010,1.7167529040879963,8595,2.9452078264743173,879,0.30120275502861255,0,0,9880,3.385532673131618
0500000US26145,Saginaw,Michigan,190539,144761,75.97447241772025,35251,18.50067440261574,2517,1.3209894037441154,752,0.3946698576144516,0,0,2174,1.1409737639013535
0500000US26147,St. Clair,Michigan,159128,148702,93.44804182796238,4789,3.0095269217233924,962,0.604544768991001,246,0.15459252928460107,133,0.08358051380021114,1213,0.7622794228545573
0500000US26155,Shiawassee,Michigan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0500000US26159,Van Buren,Michigan,75677,67466,89.14993987605216,2493,3.2942637789552967,513,0.6778809942254582,172,0.2272817368553193,0,0,2376,3.1396593416758067
0500000US26161,Washtenaw,Michigan,367601,270532,73.59392384677953,44448,12.091370806934693,33018,8.98202126762441,1564,0.4254613017918885,0,0,2391,0.6504334863071646
0500000US26163,Wayne,Michigan,1749343,922540,52.736370168686186,674108,38.53492425442009,61182,3.4974273198566546,7182,0.41055413375192856,110,0.006288075008731849,38571,2.2048849196526925
0500000US27003,Anoka,Minnesota,356921,293048,82.10444328016564,25635,7.182261620918914,17982,5.038089661297598,2103,0.5892060147763791,42,0.01176730985288061,6295,1.7636956077115105
0500000US27013,Blue Earth,Minnesota,67653,61178,90.42910144413405,3281,4.849747978655787,1683,2.4876945589996007,185,0.27345424445331323,0,0,322,0.4759581984538749
0500000US27019,Carver,Minnesota,105089,95967,91.31973850736043,345,0.3282931610349323,4958,4.717905775104911,258,0.24550618999134066,18,0.017128338836605164,943,0.8973346401621483
0500000US27035,Crow Wing,Minnesota,65055,62182,95.5837368380601,634,0.974559987702713,356,0.5472292675428483,668,1.026823457074783,0,0,328,0.504188763354085
0500000US27037,Dakota,Minnesota,429021,345069,80.43172711825295,31116,7.252791821379373,22343,5.207903575815636,1432,0.333783194762028,0,0,13897,3.239235375424513
0500000US27053,Hennepin,Minnesota,1265843,904234,71.43334520947701,165711,13.090959937369801,92825,7.333057891065479,8044,0.6354658516103497,746,0.05893305883905034,38723,3.0590681466816974
0500000US27109,Olmsted,Minnesota,158293,132020,83.40229826966448,9797,6.189155553309369,10027,6.334455724510875,363,0.2293215745484639,441,0.2785972847820182,874,0.5521406505657231
0500000US27123,Ramsey,Minnesota,550321,361977,65.77561096160241,68554,12.457093223773034,82800,15.045764199439962,2639,0.47953830582514567,130,0.02362257664163279,9542,1.7338971254958468
0500000US27131,Rice,Minnesota,66972,57069,85.2132234366601,2986,4.458579704951323,1450,2.1650839156662487,842,1.2572418324075734,0,0,1850,2.7623484441259034
0500000US27137,St. Louis,Minnesota,199070,182664,91.75867785201186,3517,1.76671522579997,2065,1.037323554528558,4018,2.0183854925403124,106,0.05324760134626011,992,0.4983171748631135
0500000US27139,Scott,Minnesota,149013,123678,82.9981276801353,7320,4.912323085905257,7793,5.2297450558005005,434,0.2912497567326341,6,0.004026494332709227,3354,2.2508103319844577
0500000US27141,Sherburne,Minnesota,97238,88982,91.5094921738415,3087,3.1746847940105716,833,0.8566609761615829,615,0.6324687879224171,0,0,1432,1.472675291552685
0500000US27145,Stearns,Minnesota,161075,139161,86.39515753530964,11539,7.163743597702934,2837,1.76129132391743,323,0.20052770448548812,0,0,1928,1.1969579388483627
0500000US27163,Washington,Minnesota,262440,220422,83.98948331047097,11888,4.529797286998933,17099,6.515393994817862,475,0.1809937509525987,80,0.030483158055174518,2887,1.1000609663161103
0500000US27171,Wright,Minnesota,138377,128720,93.02123907874864,2281,1.6483953258128157,1497,1.0818271822629484,454,0.3280892055760712,0,0,2441,1.7640214775576863
0500000US28033,DeSoto,Mississippi,184945,119740,64.7435724134202,55988,30.272783800589366,3175,1.7167265943929275,275,0.1486928546324583,0,0,2464,1.3322879775068264
0500000US28035,Forrest,Mississippi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0500000US28047,Harrison,Mississippi,208080,139587,67.08333333333333,52737,25.34457900807382,4901,2.355344098423683,244,0.11726259131103421,0,0,895,0.43012302960399845
0500000US28049,Hinds,Mississippi,231840,58183,25.09618702553485,168989,72.89035541752934,1824,0.7867494824016562,1038,0.4477225672877847,0,0,290,0.12508626639061424
0500000US28059,Jackson,Mississippi,143617,103118,71.80069211862106,29785,20.73918825765752,3541,2.4655855504571185,1078,0.7506075186085213,0,0,2479,1.7261187742398185
0500000US28067,Jones,Mississippi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0500000US28075,Lauderdale,Mississippi,74125,39933,53.87251264755481,32775,44.21585160202361,442,0.5962900505902192,31,0.0418212478920742,0,0,294,0.39662731871838114
0500000US28081,Lee,Mississippi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0500000US28089,Madison,Mississippi,106272,61087,57.48174495633845,40228,37.85380909364649,2979,2.8031842818428183,0,0,0,0,759,0.7142050587172538
0500000US28121,Rankin,Mississippi,155271,115982,74.6964983802513,33741,21.73039395637305,1933,1.2449201718286094,181,0.11657038339419466,0,0,1642,1.057505909023578
0500000US29019,Boone,Missouri,180463,146438,81.14571962119659,14589,8.084205626638147,8794,4.873021062489264,592,0.32804508403384625,94,0.05208823969456343,867,0.4804308916509201
0500000US29021,Buchanan,Missouri,87364,75365,86.26550982097889,4578,5.240144682020055,1141,1.3060299436838971,673,0.7703401858889245,1462,1.6734581749919875,810,0.9271553500297606
0500000US29031,Cape Girardeau,Missouri,78871,68942,87.41108899341964,6205,7.867276945899,1286,1.6305105805682698,0,0,71,0.09002041307958565,530,0.6719833652419774
0500000US29037,Cass,Missouri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0500000US29043,Christian,Missouri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0500000US29047,Clay,Missouri,249948,208292,83.33413349976794,14676,5.871621297229824,5037,2.015219165586442,927,0.3708771424456287,814,0.3256677388896891,6846,2.738969705698785
0500000US29051,Cole,Missouri,76745,63884,83.24190501009838,9562,12.459443611961692,1218,1.5870740764870674,129,0.16808912632744805,0,0,318,0.41435924164440685
0500000US29071,Franklin,Missouri,103967,99703,95.8986986255254,1035,0.9955081900987813,73,0.07021458732097685,304,0.2924004732270817,0,0,660,0.6348168168745851
0500000US29077,Greene,Missouri,293086,261617,89.26287847253025,10275,3.505796933323325,6657,2.271346976655316,1308,0.44628539063619554,348,0.11873648007751991,3078,1.0502036944787538
0500000US29095,Jackson,Missouri,703011,472083,67.15158084297401,161954,23.037192874649186,13066,1.858576892822445,2283,0.32474598548244626,2485,0.35347953303717866,28513,4.05583980904993
0500000US29097,Jasper,Missouri,121328,110265,90.8817420545958,1887,1.5552881445338258,1743,1.436601608861928,1262,1.0401556112356587,58,0.04780429909006989,997,0.8217394171172359
0500000US29099,Jefferson,Missouri,225081,216303,96.10007064123582,3276,1.4554760286296933,2524,1.121374083107859,506,0.22480795802400025,74,0.032877053149754976,119,0.052869855740822196
0500000US29165,Platte,Missouri,104418,88482,84.73826351778429,8266,7.916259648719569,2381,2.2802581930318526,141,0.13503418950755616,548,0.5248137294336226,297,0.2844337183244268
0500000US29183,St. Charles,Missouri,402022,357573,88.94363990030396,19836,4.934058335115989,10968,2.728208903990329,904,0.22486331593793374,137,0.034077737039266504,2940,0.7313032620105367
0500000US29187,St. Francois,Missouri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0500000US29189,St. Louis,Missouri,994205,665587,66.94665587077112,242125,24.35362928168738,45301,4.556504946163015,1790,0.18004335122032178,1640,0.16495591955381436,12581,1.2654331853088647
0500000US29510,St. Louis city,Missouri,300576,140701,46.81045725540296,135967,45.23548120941127,10331,3.437067497072288,1123,0.3736159906313212,0,0,3785,1.259248908761844
0500000US30013,Cascade,Montana,81366,71320,87.65331956837008,776,0.9537153110635892,295,0.36255929995329744,4149,5.099181476292309,9,0.011061131185015855,942,1.157731730698326
0500000US30029,Flathead,Montana,103806,96995,93.43872223185558,551,0.5307978344219023,910,0.8766352619309095,1899,1.829374024622854,0,0,400,0.3853341810685317
0500000US30031,Gallatin,Montana,114434,106524,93.08771868500621,1027,0.8974605449429365,1179,1.0302882010591259,1268,1.1080622891797893,0,0,1991,1.7398675218903474
0500000US30049,Lewis and Clark,Montana,69432,64322,92.64028113838,617,0.8886392441525521,598,0.8612743403617928,461,0.6639589814494757,0,0,131,0.18867381034681413
0500000US30063,Missoula,Montana,119600,109724,91.74247491638796,968,0.8093645484949832,2390,1.9983277591973245,1890,1.580267558528428,0,0,355,0.29682274247491636
0500000US30111,Yellowstone,Montana,161300,144096,89.33415995040298,1586,0.9832610043397395,1123,0.6962182269063856,7623,4.725976441413515,0,0,1328,0.8233106013639182
0500000US31055,Douglas,Nebraska,571327,451724,79.06575393776244,64027,11.206716993945674,22779,3.987033695239329,4202,0.7354807317000597,108,0.018903360072252844,9279,1.6241136862077237
0500000US31109,Lancaster,Nebraska,319090,272554,85.41602682628725,12759,3.9985584004512833,14580,4.569243787019336,3192,1.000344730326867,580,0.18176689962079662,4640,1.454135196966373
